ID	type	start	end	length
ID=HORVU.MOREX.r3.1HG0036480.2	intron three_prime_UTR	213412801	213413611	812
ID=HORVU.MOREX.r3.1HG0037270.1	intron three_prime_UTR	225287412	225295264	7854
ID=HORVU.MOREX.r3.1HG0038640.1	intron five_prime_UTR	240272757	240273001	246
ID=HORVU.MOREX.r3.1HG0038800.1	intron five_prime_UTR	241799825	241800162	339
ID=HORVU.MOREX.r3.1HG0040810.1	intron five_prime_UTR	257497433	257498042	611
ID=HORVU.MOREX.r3.1HG0040830.1	intron three_prime_UTR	257657066	257657146	82
ID=HORVU.MOREX.r3.1HG0040860.1	intron five_prime_UTR	257801042	257803300	2260
ID=HORVU.MOREX.r3.1HG0041020.3	intron five_prime_UTR	259898215	259898377	164
ID=HORVU.MOREX.r3.1HG0041980.1	intron five_prime_UTR	269051674	269052296	624
ID=HORVU.MOREX.r3.1HG0042920.1	intron three_prime_UTR	276058210	276060250	2042
ID=HORVU.MOREX.r3.1HG0042920.1	intron five_prime_UTR	276062210	276062408	200
ID=HORVU.MOREX.r3.1HG0043170.1	intron five_prime_UTR	278417371	278417619	250
ID=HORVU.MOREX.r3.1HG0044370.1	intron five_prime_UTR	289915061	289915824	765
ID=HORVU.MOREX.r3.1HG0044430.1	intron five_prime_UTR	290519038	290519179	143
ID=HORVU.MOREX.r3.1HG0044430.2	intron five_prime_UTR	290519038	290519369	333
ID=HORVU.MOREX.r3.1HG0045490.1	intron three_prime_UTR	297595394	297599923	4531
ID=HORVU.MOREX.r3.1HG0046000.1	intron three_prime_UTR	302023006	302023096	92
ID=HORVU.MOREX.r3.1HG0046150.2	intron three_prime_UTR	303581481	303581578	99
ID=HORVU.MOREX.r3.1HG0046150.2	intron three_prime_UTR	303581720	303581799	81
ID=HORVU.MOREX.r3.1HG0046830.1	intron five_prime_UTR	307404361	307404927	568
ID=HORVU.MOREX.r3.1HG0047130.1	intron three_prime_UTR	308953074	308956696	3624
ID=HORVU.MOREX.r3.1HG0048040.1	intron five_prime_UTR	315324506	315324902	398
ID=HORVU.MOREX.r3.1HG0048040.2	intron five_prime_UTR	315324506	315330467	5963
ID=HORVU.MOREX.r3.1HG0048990.1	intron three_prime_UTR	323782857	323783172	317
ID=HORVU.MOREX.r3.1HG0048990.1	intron five_prime_UTR	323784824	323786385	1563
ID=HORVU.MOREX.r3.1HG0048990.1	intron five_prime_UTR	323786582	323786858	278
ID=HORVU.MOREX.r3.1HG0048990.1	intron five_prime_UTR	323787008	323787386	380
ID=HORVU.MOREX.r3.1HG0048990.1	intron five_prime_UTR	323787452	323788134	684
ID=HORVU.MOREX.r3.1HG0048990.1	intron five_prime_UTR	323788333	323789190	859
ID=HORVU.MOREX.r3.1HG0049150.1	intron three_prime_UTR	324748733	324748825	94
ID=HORVU.MOREX.r3.1HG0049550.1	intron five_prime_UTR	329357364	329357942	580
ID=HORVU.MOREX.r3.1HG0049980.1	intron five_prime_UTR	332791854	332793164	1312
ID=HORVU.MOREX.r3.1HG0050090.1	intron three_prime_UTR	333666651	333666733	84
ID=HORVU.MOREX.r3.1HG0050090.2	intron three_prime_UTR	333666651	333666733	84
ID=HORVU.MOREX.r3.1HG0050090.2	intron five_prime_UTR	333668129	333668940	813
ID=HORVU.MOREX.r3.1HG0050570.1	intron five_prime_UTR	336960776	336960931	157
ID=HORVU.MOREX.r3.1HG0052200.1	intron five_prime_UTR	347884840	347885988	1150
ID=HORVU.MOREX.r3.1HG0052300.1	intron three_prime_UTR	348729851	348729953	104
ID=HORVU.MOREX.r3.1HG0052690.1	intron three_prime_UTR	350843380	350843538	160
ID=HORVU.MOREX.r3.1HG0052690.2	intron three_prime_UTR	350843380	350843548	170
ID=HORVU.MOREX.r3.1HG0052700.2	intron five_prime_UTR	350870839	350871143	306
ID=HORVU.MOREX.r3.1HG0053270.1	intron three_prime_UTR	355935870	355936657	789
ID=HORVU.MOREX.r3.1HG0053270.1	intron three_prime_UTR	355936725	355936815	92
ID=HORVU.MOREX.r3.1HG0053520.1	intron five_prime_UTR	357310318	357310889	573
ID=HORVU.MOREX.r3.1HG0053530.1	intron three_prime_UTR	357312187	357312834	649
ID=HORVU.MOREX.r3.1HG0053650.2	intron five_prime_UTR	358886530	358886704	176
ID=HORVU.MOREX.r3.1HG0053650.3	intron five_prime_UTR	358886530	358886722	194
ID=HORVU.MOREX.r3.1HG0053920.1	intron five_prime_UTR	360353608	360353697	91
ID=HORVU.MOREX.r3.1HG0053920.2	intron five_prime_UTR	360353608	360353697	91
ID=HORVU.MOREX.r3.1HG0054010.1	intron five_prime_UTR	360742935	360743607	674
ID=HORVU.MOREX.r3.1HG0055400.1	intron five_prime_UTR	369712242	369712848	608
ID=HORVU.MOREX.r3.1HG0055630.1	intron three_prime_UTR	371621706	371621812	108
ID=HORVU.MOREX.r3.1HG0056240.1	intron five_prime_UTR	374899803	374899892	91
ID=HORVU.MOREX.r3.1HG0056240.1	intron five_prime_UTR	374899976	374901227	1253
ID=HORVU.MOREX.r3.1HG0056780.1	intron five_prime_UTR	379642559	379643843	1286
ID=HORVU.MOREX.r3.1HG0058260.1	intron five_prime_UTR	387932228	387933137	911
ID=HORVU.MOREX.r3.1HG0058320.1	intron three_prime_UTR	388574598	388575146	550
ID=HORVU.MOREX.r3.1HG0058420.1	intron five_prime_UTR	389574690	389574799	111
ID=HORVU.MOREX.r3.1HG0058780.1	intron five_prime_UTR	391236558	391238638	2082
ID=HORVU.MOREX.r3.1HG0058780.2	intron five_prime_UTR	391236567	391238638	2073
ID=HORVU.MOREX.r3.1HG0059230.1	intron three_prime_UTR	394504444	394504558	116
ID=HORVU.MOREX.r3.1HG0059680.1	intron three_prime_UTR	397256039	397256159	122
ID=HORVU.MOREX.r3.1HG0060150.1	intron five_prime_UTR	400766373	400768577	2206
ID=HORVU.MOREX.r3.1HG0060380.1	intron five_prime_UTR	402236888	402237997	1111
ID=HORVU.MOREX.r3.1HG0061740.1	intron five_prime_UTR	409060520	409062559	2041
ID=HORVU.MOREX.r3.1HG0063550.1	intron three_prime_UTR	418931745	418931848	105
ID=HORVU.MOREX.r3.1HG0063550.1	intron three_prime_UTR	418932080	418932155	77
ID=HORVU.MOREX.r3.1HG0064180.1	intron five_prime_UTR	422404320	422404847	529
ID=HORVU.MOREX.r3.1HG0064240.1	intron five_prime_UTR	422648904	422650314	1412
ID=HORVU.MOREX.r3.1HG0065080.1	intron five_prime_UTR	427275657	427276336	681
ID=HORVU.MOREX.r3.1HG0065370.1	intron five_prime_UTR	428491330	428492194	866
ID=HORVU.MOREX.r3.1HG0066080.1	intron five_prime_UTR	431998585	431999601	1018
ID=HORVU.MOREX.r3.1HG0066150.1	intron five_prime_UTR	432515158	432515312	156
ID=HORVU.MOREX.r3.1HG0066150.3	intron five_prime_UTR	432515158	432517433	2277
ID=HORVU.MOREX.r3.1HG0066260.1	intron five_prime_UTR	433065191	433065324	135
ID=HORVU.MOREX.r3.1HG0066990.1	intron five_prime_UTR	436397691	436397935	246
ID=HORVU.MOREX.r3.1HG0066990.2	intron five_prime_UTR	436397691	436398407	718
ID=HORVU.MOREX.r3.1HG0067010.1	intron five_prime_UTR	436601182	436601564	384
ID=HORVU.MOREX.r3.1HG0067010.1	intron five_prime_UTR	436601590	436601839	251
ID=HORVU.MOREX.r3.1HG0067010.2	intron five_prime_UTR	436601590	436601839	251
ID=HORVU.MOREX.r3.1HG0067260.1	intron five_prime_UTR	437851614	437851755	143
ID=HORVU.MOREX.r3.1HG0067260.1	intron five_prime_UTR	437851900	437852220	322
ID=HORVU.MOREX.r3.1HG0067260.1	intron five_prime_UTR	437852608	437852673	67
ID=HORVU.MOREX.r3.1HG0067410.1	intron five_prime_UTR	438290385	438292138	1755
ID=HORVU.MOREX.r3.1HG0067580.1	intron three_prime_UTR	439094405	439095273	870
ID=HORVU.MOREX.r3.1HG0068140.1	intron five_prime_UTR	441933006	441933771	767
ID=HORVU.MOREX.r3.1HG0068350.1	intron five_prime_UTR	443012973	443013343	372
ID=HORVU.MOREX.r3.1HG0068790.1	intron three_prime_UTR	445009571	445011013	1444
ID=HORVU.MOREX.r3.1HG0068790.1	intron five_prime_UTR	445013671	445014347	678
ID=HORVU.MOREX.r3.1HG0068790.2	intron five_prime_UTR	445013671	445014347	678
ID=HORVU.MOREX.r3.1HG0068950.1	intron five_prime_UTR	445609846	445610466	622
ID=HORVU.MOREX.r3.1HG0069290.1	intron three_prime_UTR	446989844	446990237	395
ID=HORVU.MOREX.r3.1HG0069930.1	intron three_prime_UTR	449206185	449207509	1326
ID=HORVU.MOREX.r3.1HG0069930.1	intron three_prime_UTR	449208163	449208368	207
ID=HORVU.MOREX.r3.1HG0069930.2	intron three_prime_UTR	449206185	449207509	1326
ID=HORVU.MOREX.r3.1HG0070040.1	intron five_prime_UTR	449306831	449306949	120
ID=HORVU.MOREX.r3.1HG0070110.1	intron five_prime_UTR	449708511	449708945	436
ID=HORVU.MOREX.r3.1HG0070290.1	intron three_prime_UTR	450151912	450151991	81
ID=HORVU.MOREX.r3.1HG0070290.1	intron three_prime_UTR	450152094	450152176	84
ID=HORVU.MOREX.r3.1HG0070290.1	intron five_prime_UTR	450156671	450159929	3260
ID=HORVU.MOREX.r3.1HG0070290.2	intron three_prime_UTR	450151912	450151991	81
ID=HORVU.MOREX.r3.1HG0070290.2	intron three_prime_UTR	450152094	450152208	116
ID=HORVU.MOREX.r3.1HG0070290.2	intron five_prime_UTR	450156671	450159929	3260
ID=HORVU.MOREX.r3.1HG0070290.3	intron three_prime_UTR	450151912	450151991	81
ID=HORVU.MOREX.r3.1HG0070290.3	intron three_prime_UTR	450152094	450152208	116
ID=HORVU.MOREX.r3.1HG0070290.3	intron five_prime_UTR	450156671	450159929	3260
ID=HORVU.MOREX.r3.1HG0070670.1	intron five_prime_UTR	452264368	452265066	700
ID=HORVU.MOREX.r3.1HG0072180.1	intron three_prime_UTR	457559904	457560762	860
ID=HORVU.MOREX.r3.1HG0072340.1	intron three_prime_UTR	458332271	458333046	777
ID=HORVU.MOREX.r3.1HG0072360.1	intron three_prime_UTR	458341511	458342328	819
ID=HORVU.MOREX.r3.1HG0072820.1	intron three_prime_UTR	459619162	459619914	754
ID=HORVU.MOREX.r3.1HG0072840.1	intron five_prime_UTR	459632182	459632855	675
ID=HORVU.MOREX.r3.1HG0072910.1	intron five_prime_UTR	460241013	460241143	132
ID=HORVU.MOREX.r3.1HG0072910.2	intron five_prime_UTR	460241013	460241143	132
ID=HORVU.MOREX.r3.1HG0072920.1	intron five_prime_UTR	460307440	460307533	95
ID=HORVU.MOREX.r3.1HG0073380.1	intron five_prime_UTR	462205847	462205969	124
ID=HORVU.MOREX.r3.1HG0073460.1	intron five_prime_UTR	462655870	462656495	627
ID=HORVU.MOREX.r3.1HG0073460.1	intron five_prime_UTR	462656648	462659351	2705
ID=HORVU.MOREX.r3.1HG0073460.1	intron five_prime_UTR	462659434	462660444	1012
ID=HORVU.MOREX.r3.1HG0073800.1	intron three_prime_UTR	463832061	463832222	163
ID=HORVU.MOREX.r3.1HG0073850.1	intron three_prime_UTR	463905805	463905906	103
ID=HORVU.MOREX.r3.1HG0073980.1	intron three_prime_UTR	464967755	464968170	417
ID=HORVU.MOREX.r3.1HG0074040.1	intron five_prime_UTR	465790379	465790486	109
ID=HORVU.MOREX.r3.1HG0074540.1	intron five_prime_UTR	468620452	468621025	575
ID=HORVU.MOREX.r3.1HG0074980.1	intron five_prime_UTR	470832897	470833246	351
ID=HORVU.MOREX.r3.1HG0075830.1	intron five_prime_UTR	473573830	473573963	135
ID=HORVU.MOREX.r3.1HG0075890.2	intron five_prime_UTR	473635317	473636040	725
ID=HORVU.MOREX.r3.1HG0076910.1	intron three_prime_UTR	476667232	476668406	1176
ID=HORVU.MOREX.r3.1HG0077250.1	intron three_prime_UTR	477768922	477769531	611
ID=HORVU.MOREX.r3.1HG0077830.1	intron five_prime_UTR	479578193	479578966	775
ID=HORVU.MOREX.r3.1HG0078200.1	intron five_prime_UTR	480496520	480497187	669
ID=HORVU.MOREX.r3.1HG0078450.1	intron three_prime_UTR	481210324	481210462	140
ID=HORVU.MOREX.r3.1HG0078590.1	intron three_prime_UTR	481728246	481728365	121
ID=HORVU.MOREX.r3.1HG0078760.1	intron three_prime_UTR	482053509	482053606	99
ID=HORVU.MOREX.r3.1HG0079630.1	intron five_prime_UTR	484167999	484168147	150
ID=HORVU.MOREX.r3.1HG0079630.2	intron five_prime_UTR	484167999	484168137	140
ID=HORVU.MOREX.r3.1HG0080190.1	intron five_prime_UTR	485581627	485583009	1384
ID=HORVU.MOREX.r3.1HG0080250.1	intron five_prime_UTR	485716192	485716498	308
ID=HORVU.MOREX.r3.1HG0080260.1	intron three_prime_UTR	485792128	485792211	85
ID=HORVU.MOREX.r3.1HG0080600.2	intron three_prime_UTR	486470428	486470532	106
ID=HORVU.MOREX.r3.1HG0081080.1	intron five_prime_UTR	487765510	487765916	408
ID=HORVU.MOREX.r3.1HG0081080.2	intron five_prime_UTR	487765510	487765916	408
ID=HORVU.MOREX.r3.1HG0081400.1	intron three_prime_UTR	488519984	488520204	222
ID=HORVU.MOREX.r3.1HG0081400.1	intron three_prime_UTR	488520296	488520384	90
ID=HORVU.MOREX.r3.1HG0081400.1	intron three_prime_UTR	488520519	488521365	848
ID=HORVU.MOREX.r3.1HG0081480.1	intron five_prime_UTR	488628109	488628200	93
ID=HORVU.MOREX.r3.1HG0081480.2	intron five_prime_UTR	488628109	488628200	93
ID=HORVU.MOREX.r3.1HG0081490.1	intron five_prime_UTR	488654401	488654481	82
ID=HORVU.MOREX.r3.1HG0081490.1	intron five_prime_UTR	488654535	488654616	83
ID=HORVU.MOREX.r3.1HG0081490.1	intron five_prime_UTR	488654786	488654883	99
ID=HORVU.MOREX.r3.1HG0081490.1	intron five_prime_UTR	488654967	488655047	82
ID=HORVU.MOREX.r3.1HG0081600.1	intron five_prime_UTR	488924249	488924346	99
ID=HORVU.MOREX.r3.1HG0082040.1	intron five_prime_UTR	489728185	489728288	105
ID=HORVU.MOREX.r3.1HG0083440.1	intron five_prime_UTR	492249356	492250320	966
ID=HORVU.MOREX.r3.1HG0083950.1	intron three_prime_UTR	493532618	493532708	92
ID=HORVU.MOREX.r3.1HG0083950.1	intron three_prime_UTR	493532822	493533079	259
ID=HORVU.MOREX.r3.1HG0084000.1	intron five_prime_UTR	493590811	493591214	405
ID=HORVU.MOREX.r3.1HG0084540.1	intron five_prime_UTR	494484909	494485011	104
ID=HORVU.MOREX.r3.1HG0084910.1	intron three_prime_UTR	494868492	494868975	485
ID=HORVU.MOREX.r3.1HG0086090.1	intron five_prime_UTR	496946425	496946505	82
ID=HORVU.MOREX.r3.1HG0086090.1	intron five_prime_UTR	496947230	496948831	1603
ID=HORVU.MOREX.r3.1HG0086130.1	intron five_prime_UTR	497077028	497078005	979
ID=HORVU.MOREX.r3.1HG0086240.1	intron five_prime_UTR	497206070	497206227	159
ID=HORVU.MOREX.r3.1HG0086720.1	intron three_prime_UTR	498235184	498235285	103
ID=HORVU.MOREX.r3.1HG0087290.1	intron five_prime_UTR	499172513	499172774	263
ID=HORVU.MOREX.r3.1HG0089070.1	intron three_prime_UTR	502121672	502121840	170
ID=HORVU.MOREX.r3.1HG0089070.1	intron five_prime_UTR	502124531	502125510	981
ID=HORVU.MOREX.r3.1HG0089070.2	intron three_prime_UTR	502121672	502121840	170
ID=HORVU.MOREX.r3.1HG0089070.2	intron five_prime_UTR	502124525	502125510	987
ID=HORVU.MOREX.r3.1HG0089170.1	intron five_prime_UTR	502619899	502621072	1175
ID=HORVU.MOREX.r3.1HG0089200.1	intron five_prime_UTR	502639757	502640618	863
ID=HORVU.MOREX.r3.1HG0090200.1	intron three_prime_UTR	504637972	504638089	119
ID=HORVU.MOREX.r3.1HG0091350.1	intron three_prime_UTR	506775454	506775588	136
ID=HORVU.MOREX.r3.1HG0092020.2	intron five_prime_UTR	508081754	508083110	1358
ID=HORVU.MOREX.r3.1HG0092020.3	intron five_prime_UTR	508081754	508081824	72
ID=HORVU.MOREX.r3.1HG0092370.1	intron five_prime_UTR	508832285	508833673	1390
ID=HORVU.MOREX.r3.1HG0092430.1	intron five_prime_UTR	508987315	508987394	81
ID=HORVU.MOREX.r3.1HG0093310.1	intron five_prime_UTR	511143444	511143537	95
ID=HORVU.MOREX.r3.1HG0093440.1	intron five_prime_UTR	511624219	511624995	778
ID=HORVU.MOREX.r3.1HG0093570.1	intron five_prime_UTR	511841789	511842699	912
ID=HORVU.MOREX.r3.1HG0093570.2	intron five_prime_UTR	511841789	511842699	912
ID=HORVU.MOREX.r3.1HG0093770.1	intron five_prime_UTR	512400918	512402149	1233
ID=HORVU.MOREX.r3.1HG0093770.2	intron five_prime_UTR	512400918	512402153	1237
ID=HORVU.MOREX.r3.1HG0093820.1	intron five_prime_UTR	512540657	512541192	537
ID=HORVU.MOREX.r3.1HG0094050.1	intron five_prime_UTR	512955938	512957191	1255
ID=HORVU.MOREX.r3.1HG0094180.1	intron five_prime_UTR	513204717	513204964	249
ID=HORVU.MOREX.r3.1HG0094190.1	intron five_prime_UTR	513217017	513218325	1310
ID=HORVU.MOREX.r3.1HG0094200.1	intron five_prime_UTR	513218474	513219798	1326
ID=HORVU.MOREX.r3.1HG0094200.1	intron five_prime_UTR	513219963	513220697	736
ID=HORVU.MOREX.r3.1HG0094470.1	intron three_prime_UTR	513689375	513689816	443
ID=HORVU.MOREX.r3.1HG0094470.1	intron five_prime_UTR	513691282	513694335	3055
ID=HORVU.MOREX.r3.1HG0094680.1	intron five_prime_UTR	514341019	514341167	150
ID=HORVU.MOREX.r3.1HG0095220.1	intron five_prime_UTR	515754278	515754948	672
ID=HORVU.MOREX.r3.2HG0095490.1	intron five_prime_UTR	69625	69851	228
ID=HORVU.MOREX.r3.2HG0095520.1	intron five_prime_UTR	187730	189618	1890
ID=HORVU.MOREX.r3.2HG0095620.1	intron five_prime_UTR	568170	568337	169
ID=HORVU.MOREX.r3.2HG0095620.1	intron five_prime_UTR	568401	568531	132
ID=HORVU.MOREX.r3.2HG0095620.2	intron five_prime_UTR	568170	568531	363
ID=HORVU.MOREX.r3.2HG0095710.1	intron three_prime_UTR	600848	601090	244
ID=HORVU.MOREX.r3.2HG0095780.1	intron five_prime_UTR	796411	796627	218
ID=HORVU.MOREX.r3.2HG0095780.1	intron five_prime_UTR	796689	796866	179
ID=HORVU.MOREX.r3.2HG0095780.1	intron five_prime_UTR	797086	798108	1024
ID=HORVU.MOREX.r3.2HG0095780.2	intron five_prime_UTR	796411	798108	1699
