ID	type	start	end	length
ID=HORVU.MOREX.r3.1HG0018190.2	intron five_prime_UTR	58300130	58300538	410
ID=HORVU.MOREX.r3.1HG0019260.2	intron five_prime_UTR	66158645	66158762	119
ID=HORVU.MOREX.r3.1HG0019360.1	intron five_prime_UTR	67625981	67627013	1034
ID=HORVU.MOREX.r3.1HG0019550.1	intron five_prime_UTR	69298337	69298515	180
ID=HORVU.MOREX.r3.1HG0020270.1	intron five_prime_UTR	72451448	72452347	901
ID=HORVU.MOREX.r3.1HG0020300.1	intron five_prime_UTR	72547509	72547611	104
ID=HORVU.MOREX.r3.1HG0021020.1	intron three_prime_UTR	76305790	76307199	1411
ID=HORVU.MOREX.r3.1HG0022760.1	intron five_prime_UTR	85903264	85903371	109
ID=HORVU.MOREX.r3.1HG0024500.1	intron five_prime_UTR	97348463	97349967	1506
ID=HORVU.MOREX.r3.1HG0024860.1	intron five_prime_UTR	99872319	99873407	1090
ID=HORVU.MOREX.r3.1HG0025320.1	intron five_prime_UTR	102616084	102616204	122
ID=HORVU.MOREX.r3.1HG0025500.1	intron five_prime_UTR	103493197	103493759	564
ID=HORVU.MOREX.r3.1HG0025520.1	intron five_prime_UTR	103557485	103563621	6138
ID=HORVU.MOREX.r3.1HG0025520.2	intron five_prime_UTR	103557485	103563621	6138
ID=HORVU.MOREX.r3.1HG0025550.2	intron three_prime_UTR	103830245	103830317	74
ID=HORVU.MOREX.r3.1HG0025880.1	intron five_prime_UTR	108732941	108733362	423
ID=HORVU.MOREX.r3.1HG0025880.2	intron five_prime_UTR	108732941	108733362	423
ID=HORVU.MOREX.r3.1HG0026100.1	intron five_prime_UTR	111457749	111458316	569
ID=HORVU.MOREX.r3.1HG0026240.1	intron three_prime_UTR	112839617	112839700	85
ID=HORVU.MOREX.r3.1HG0027030.1	intron five_prime_UTR	118312140	118312231	93
ID=HORVU.MOREX.r3.1HG0028320.1	intron five_prime_UTR	131938253	131938570	319
ID=HORVU.MOREX.r3.1HG0029100.1	intron three_prime_UTR	133599501	133599609	110
ID=HORVU.MOREX.r3.1HG0029270.1	intron five_prime_UTR	134940582	134943778	3198
ID=HORVU.MOREX.r3.1HG0029900.1	intron five_prime_UTR	142338842	142339144	304
ID=HORVU.MOREX.r3.1HG0030690.1	intron five_prime_UTR	150964447	150964546	101
ID=HORVU.MOREX.r3.1HG0033350.1	intron five_prime_UTR	174565601	174568124	2525
ID=HORVU.MOREX.r3.1HG0034480.2	intron three_prime_UTR	188434815	188434935	122
ID=HORVU.MOREX.r3.1HG0034480.3	intron three_prime_UTR	188434769	188434935	168
ID=HORVU.MOREX.r3.1HG0036770.1	intron five_prime_UTR	218127772	218127895	125
ID=HORVU.MOREX.r3.1HG0036860.1	intron five_prime_UTR	219325434	219325720	288
ID=HORVU.MOREX.r3.1HG0036930.1	intron five_prime_UTR	220646560	220646643	85
ID=HORVU.MOREX.r3.1HG0037180.1	intron five_prime_UTR	223253526	223253787	263
ID=HORVU.MOREX.r3.1HG0037180.1	intron three_prime_UTR	223262567	223262864	299
ID=HORVU.MOREX.r3.1HG0037670.1	intron five_prime_UTR	231170600	231170740	142
ID=HORVU.MOREX.r3.1HG0038080.1	intron five_prime_UTR	234406186	234408483	2299
ID=HORVU.MOREX.r3.1HG0038960.1	intron five_prime_UTR	242686069	242686178	111
ID=HORVU.MOREX.r3.1HG0039350.2	intron five_prime_UTR	248867580	248867689	111
ID=HORVU.MOREX.r3.1HG0039960.1	intron five_prime_UTR	252520562	252522199	1639
ID=HORVU.MOREX.r3.1HG0039960.2	intron five_prime_UTR	252520562	252522199	1639
ID=HORVU.MOREX.r3.1HG0040000.2	intron three_prime_UTR	253116730	253116809	81
ID=HORVU.MOREX.r3.1HG0040220.1	intron five_prime_UTR	254358976	254359624	650
ID=HORVU.MOREX.r3.1HG0040220.2	intron five_prime_UTR	254358976	254359624	650
ID=HORVU.MOREX.r3.1HG0042120.1	intron five_prime_UTR	270548449	270548678	231
ID=HORVU.MOREX.r3.1HG0042420.1	intron five_prime_UTR	273123298	273123855	559
ID=HORVU.MOREX.r3.1HG0042420.1	intron three_prime_UTR	273128240	273128539	301
ID=HORVU.MOREX.r3.1HG0042740.1	intron five_prime_UTR	274969295	274969381	88
ID=HORVU.MOREX.r3.1HG0042870.1	intron three_prime_UTR	275744435	275745854	1421
ID=HORVU.MOREX.r3.1HG0043000.1	intron five_prime_UTR	276640522	276641447	927
ID=HORVU.MOREX.r3.1HG0043000.2	intron five_prime_UTR	276640522	276641224	704
ID=HORVU.MOREX.r3.1HG0043000.2	intron five_prime_UTR	276641315	276641447	134
ID=HORVU.MOREX.r3.1HG0043000.3	intron five_prime_UTR	276641315	276641447	134
ID=HORVU.MOREX.r3.1HG0043600.1	intron five_prime_UTR	282911028	282915298	4272
ID=HORVU.MOREX.r3.1HG0043600.2	intron five_prime_UTR	282911028	282912853	1827
ID=HORVU.MOREX.r3.1HG0043600.2	intron five_prime_UTR	282913185	282915298	2115
ID=HORVU.MOREX.r3.1HG0043670.1	intron five_prime_UTR	283692820	283692958	140
ID=HORVU.MOREX.r3.1HG0043710.1	intron five_prime_UTR	284607643	284608118	477
ID=HORVU.MOREX.r3.1HG0045830.1	intron five_prime_UTR	299939246	299939822	578
ID=HORVU.MOREX.r3.1HG0046710.1	intron three_prime_UTR	306935876	306935981	107
ID=HORVU.MOREX.r3.1HG0047080.1	intron three_prime_UTR	308685252	308685375	125
ID=HORVU.MOREX.r3.1HG0048400.1	intron three_prime_UTR	319287211	319287304	95
ID=HORVU.MOREX.r3.1HG0048850.1	intron five_prime_UTR	323095637	323096853	1218
ID=HORVU.MOREX.r3.1HG0048850.1	intron three_prime_UTR	323097522	323097599	79
ID=HORVU.MOREX.r3.1HG0048850.1	intron three_prime_UTR	323097687	323097756	71
ID=HORVU.MOREX.r3.1HG0049140.1	intron three_prime_UTR	324746647	324748137	1492
ID=HORVU.MOREX.r3.1HG0049600.1	intron three_prime_UTR	330104505	330104594	91
ID=HORVU.MOREX.r3.1HG0050200.1	intron five_prime_UTR	334733459	334735289	1832
ID=HORVU.MOREX.r3.1HG0051380.1	intron five_prime_UTR	342774154	342774307	155
ID=HORVU.MOREX.r3.1HG0051380.1	intron five_prime_UTR	342774413	342776304	1893
ID=HORVU.MOREX.r3.1HG0051380.2	intron five_prime_UTR	342776157	342776304	149
ID=HORVU.MOREX.r3.1HG0052130.1	intron three_prime_UTR	347260526	347260970	446
ID=HORVU.MOREX.r3.1HG0052130.2	intron three_prime_UTR	347260526	347261021	497
ID=HORVU.MOREX.r3.1HG0052230.1	intron five_prime_UTR	348122658	348122945	289
ID=HORVU.MOREX.r3.1HG0053360.1	intron three_prime_UTR	356414324	356416813	2491
ID=HORVU.MOREX.r3.1HG0053550.1	intron five_prime_UTR	357567794	357567892	100
ID=HORVU.MOREX.r3.1HG0053550.1	intron five_prime_UTR	357567986	357569455	1471
ID=HORVU.MOREX.r3.1HG0053570.1	intron five_prime_UTR	357995773	357996724	953
ID=HORVU.MOREX.r3.1HG0053570.2	intron five_prime_UTR	357995773	357996724	953
ID=HORVU.MOREX.r3.1HG0053570.2	intron three_prime_UTR	357999246	357999346	102
ID=HORVU.MOREX.r3.1HG0053570.2	intron three_prime_UTR	357999443	357999586	145
ID=HORVU.MOREX.r3.1HG0053720.1	intron five_prime_UTR	359448053	359448742	691
ID=HORVU.MOREX.r3.1HG0053770.1	intron five_prime_UTR	359677109	359677912	805
ID=HORVU.MOREX.r3.1HG0053890.2	intron five_prime_UTR	360210002	360210127	127
ID=HORVU.MOREX.r3.1HG0054020.1	intron five_prime_UTR	360815276	360815447	173
ID=HORVU.MOREX.r3.1HG0054020.3	intron five_prime_UTR	360815276	360815429	155
ID=HORVU.MOREX.r3.1HG0054530.1	intron five_prime_UTR	364793838	364794059	223
ID=HORVU.MOREX.r3.1HG0054630.1	intron five_prime_UTR	365553489	365554016	529
ID=HORVU.MOREX.r3.1HG0054940.2	intron three_prime_UTR	367148417	367148502	87
ID=HORVU.MOREX.r3.1HG0055320.1	intron five_prime_UTR	369167408	369167562	156
ID=HORVU.MOREX.r3.1HG0055590.1	intron three_prime_UTR	371344733	371345976	1245
ID=HORVU.MOREX.r3.1HG0055840.1	intron five_prime_UTR	372377103	372377562	461
ID=HORVU.MOREX.r3.1HG0055880.1	intron five_prime_UTR	372809802	372810423	623
ID=HORVU.MOREX.r3.1HG0056760.2	intron three_prime_UTR	379416729	379417534	807
ID=HORVU.MOREX.r3.1HG0056880.1	intron five_prime_UTR	380085925	380086496	573
ID=HORVU.MOREX.r3.1HG0056990.1	intron five_prime_UTR	380552007	380553014	1009
ID=HORVU.MOREX.r3.1HG0057900.2	intron three_prime_UTR	386095130	386095229	101
ID=HORVU.MOREX.r3.1HG0057900.2	intron three_prime_UTR	386095287	386095389	104
ID=HORVU.MOREX.r3.1HG0058170.1	intron three_prime_UTR	387546193	387546419	228
ID=HORVU.MOREX.r3.1HG0059110.1	intron three_prime_UTR	394115151	394115235	86
ID=HORVU.MOREX.r3.1HG0059110.1	intron three_prime_UTR	394115382	394115507	127
ID=HORVU.MOREX.r3.1HG0059110.2	intron three_prime_UTR	394115151	394115235	86
ID=HORVU.MOREX.r3.1HG0059430.1	intron five_prime_UTR	395895663	395896215	554
ID=HORVU.MOREX.r3.1HG0059440.1	intron three_prime_UTR	395904004	395904217	215
ID=HORVU.MOREX.r3.1HG0059750.1	intron five_prime_UTR	397684749	397685774	1027
ID=HORVU.MOREX.r3.1HG0059750.2	intron five_prime_UTR	397684749	397685774	1027
ID=HORVU.MOREX.r3.1HG0059750.2	intron five_prime_UTR	397685847	397686538	693
ID=HORVU.MOREX.r3.1HG0059750.3	intron five_prime_UTR	397684749	397685774	1027
ID=HORVU.MOREX.r3.1HG0059750.3	intron five_prime_UTR	397685847	397686402	557
ID=HORVU.MOREX.r3.1HG0059750.4	intron five_prime_UTR	397684749	397685774	1027
ID=HORVU.MOREX.r3.1HG0059750.4	intron five_prime_UTR	397685847	397686402	557
ID=HORVU.MOREX.r3.1HG0059920.1	intron five_prime_UTR	399350861	399352317	1458
ID=HORVU.MOREX.r3.1HG0060530.1	intron five_prime_UTR	402701226	402708318	7094
ID=HORVU.MOREX.r3.1HG0060530.1	intron three_prime_UTR	402709542	402710032	492
ID=HORVU.MOREX.r3.1HG0061220.1	intron five_prime_UTR	406408110	406408260	152
ID=HORVU.MOREX.r3.1HG0061330.3	intron five_prime_UTR	407049110	407049262	154
ID=HORVU.MOREX.r3.1HG0061330.3	intron five_prime_UTR	407049377	407051719	2344
ID=HORVU.MOREX.r3.1HG0061460.1	intron five_prime_UTR	407653159	407654543	1386
ID=HORVU.MOREX.r3.1HG0061920.1	intron five_prime_UTR	409903622	409904874	1254
ID=HORVU.MOREX.r3.1HG0062130.1	intron five_prime_UTR	411398497	411399572	1077
ID=HORVU.MOREX.r3.1HG0062390.1	intron five_prime_UTR	412736178	412737255	1079
ID=HORVU.MOREX.r3.1HG0062390.1	intron five_prime_UTR	412737309	412738138	831
ID=HORVU.MOREX.r3.1HG0062470.1	intron five_prime_UTR	413450798	413452561	1765
ID=HORVU.MOREX.r3.1HG0062650.1	intron three_prime_UTR	414783388	414788083	4697
ID=HORVU.MOREX.r3.1HG0063350.1	intron five_prime_UTR	418003561	418003645	86
ID=HORVU.MOREX.r3.1HG0063810.1	intron five_prime_UTR	420377192	420378366	1176
ID=HORVU.MOREX.r3.1HG0063930.1	intron five_prime_UTR	420845416	420846482	1068
ID=HORVU.MOREX.r3.1HG0064000.1	intron three_prime_UTR	421031447	421031534	89
ID=HORVU.MOREX.r3.1HG0064010.1	intron five_prime_UTR	421330706	421332659	1955
ID=HORVU.MOREX.r3.1HG0064020.1	intron three_prime_UTR	421347548	421348812	1266
ID=HORVU.MOREX.r3.1HG0064040.1	intron five_prime_UTR	421511255	421513797	2544
ID=HORVU.MOREX.r3.1HG0064750.1	intron five_prime_UTR	425470023	425471262	1241
ID=HORVU.MOREX.r3.1HG0064750.2	intron five_prime_UTR	425469988	425471262	1276
ID=HORVU.MOREX.r3.1HG0065490.1	intron three_prime_UTR	428968877	428969664	789
ID=HORVU.MOREX.r3.1HG0066110.1	intron three_prime_UTR	432285108	432287337	2231
ID=HORVU.MOREX.r3.1HG0066190.1	intron five_prime_UTR	432695913	432696837	926
ID=HORVU.MOREX.r3.1HG0066460.1	intron five_prime_UTR	434454934	434456126	1194
ID=HORVU.MOREX.r3.1HG0066460.2	intron five_prime_UTR	434456014	434456126	114
ID=HORVU.MOREX.r3.1HG0066590.1	intron five_prime_UTR	434902689	434903509	822
ID=HORVU.MOREX.r3.1HG0067020.1	intron five_prime_UTR	436728690	436729386	698
ID=HORVU.MOREX.r3.1HG0067040.1	intron five_prime_UTR	436789916	436791057	1143
ID=HORVU.MOREX.r3.1HG0067370.1	intron five_prime_UTR	438150562	438151152	592
ID=HORVU.MOREX.r3.1HG0067370.2	intron five_prime_UTR	438150602	438151152	552
ID=HORVU.MOREX.r3.1HG0067920.1	intron three_prime_UTR	441168362	441168463	103
ID=HORVU.MOREX.r3.1HG0068420.2	intron three_prime_UTR	443575680	443580806	5128
ID=HORVU.MOREX.r3.1HG0068420.2	intron three_prime_UTR	443580952	443584129	3179
ID=HORVU.MOREX.r3.1HG0068660.1	intron five_prime_UTR	443969905	443970493	590
ID=HORVU.MOREX.r3.1HG0069570.1	intron five_prime_UTR	447789616	447790352	738
ID=HORVU.MOREX.r3.1HG0069670.1	intron five_prime_UTR	448316818	448316896	80
ID=HORVU.MOREX.r3.1HG0069670.1	intron five_prime_UTR	448317011	448318476	1467
ID=HORVU.MOREX.r3.1HG0069670.2	intron five_prime_UTR	448316818	448318476	1660
ID=HORVU.MOREX.r3.1HG0069780.1	intron five_prime_UTR	448755552	448756035	485
ID=HORVU.MOREX.r3.1HG0069800.1	intron five_prime_UTR	448763903	448764941	1040
ID=HORVU.MOREX.r3.1HG0069800.1	intron three_prime_UTR	448767042	448767562	522
ID=HORVU.MOREX.r3.1HG0069820.1	intron five_prime_UTR	448811944	448812836	894
ID=HORVU.MOREX.r3.1HG0069820.1	intron three_prime_UTR	448815867	448815943	78
ID=HORVU.MOREX.r3.1HG0069820.2	intron five_prime_UTR	448811944	448812836	894
ID=HORVU.MOREX.r3.1HG0069820.2	intron three_prime_UTR	448815867	448815943	78
ID=HORVU.MOREX.r3.1HG0069850.1	intron five_prime_UTR	448821638	448821971	335
ID=HORVU.MOREX.r3.1HG0070060.1	intron five_prime_UTR	449500161	449500635	476
ID=HORVU.MOREX.r3.1HG0070130.1	intron five_prime_UTR	449924216	449925000	786
ID=HORVU.MOREX.r3.1HG0070150.1	intron five_prime_UTR	449932069	449932138	71
ID=HORVU.MOREX.r3.1HG0070350.1	intron five_prime_UTR	450386315	450386409	96
ID=HORVU.MOREX.r3.1HG0070770.1	intron five_prime_UTR	452731558	452734187	2631
ID=HORVU.MOREX.r3.1HG0071290.1	intron five_prime_UTR	454892797	454893335	540
ID=HORVU.MOREX.r3.1HG0071490.1	intron five_prime_UTR	455479291	455481576	2287
ID=HORVU.MOREX.r3.1HG0072890.1	intron five_prime_UTR	460230729	460230840	113
ID=HORVU.MOREX.r3.1HG0072890.2	intron five_prime_UTR	460230729	460230840	113
ID=HORVU.MOREX.r3.1HG0072890.2	intron three_prime_UTR	460234072	460234164	94
ID=HORVU.MOREX.r3.1HG0072930.1	intron five_prime_UTR	460308039	460308170	133
ID=HORVU.MOREX.r3.1HG0073060.1	intron five_prime_UTR	460561445	460562004	561
ID=HORVU.MOREX.r3.1HG0073090.1	intron five_prime_UTR	460785299	460786294	997
ID=HORVU.MOREX.r3.1HG0073090.2	intron five_prime_UTR	460786142	460786294	154
ID=HORVU.MOREX.r3.1HG0073200.1	intron five_prime_UTR	461485424	461485529	107
ID=HORVU.MOREX.r3.1HG0073480.1	intron five_prime_UTR	462813742	462813982	242
ID=HORVU.MOREX.r3.1HG0073480.1	intron three_prime_UTR	462822529	462822688	161
ID=HORVU.MOREX.r3.1HG0073560.1	intron five_prime_UTR	463433735	463433825	92
ID=HORVU.MOREX.r3.1HG0073560.1	intron five_prime_UTR	463433872	463434729	859
ID=HORVU.MOREX.r3.1HG0073560.2	intron five_prime_UTR	463433735	463433822	89
ID=HORVU.MOREX.r3.1HG0073560.2	intron five_prime_UTR	463433872	463434729	859
ID=HORVU.MOREX.r3.1HG0073560.3	intron five_prime_UTR	463433872	463434729	859
ID=HORVU.MOREX.r3.1HG0073940.2	intron three_prime_UTR	464648506	464649758	1254
ID=HORVU.MOREX.r3.1HG0074750.1	intron five_prime_UTR	469334144	469334736	594
ID=HORVU.MOREX.r3.1HG0075220.1	intron five_prime_UTR	471726390	471727535	1147
ID=HORVU.MOREX.r3.1HG0075370.1	intron five_prime_UTR	472097297	472097414	119
ID=HORVU.MOREX.r3.1HG0075370.2	intron five_prime_UTR	472097297	472097414	119
ID=HORVU.MOREX.r3.1HG0075560.1	intron five_prime_UTR	472678989	472680425	1438
ID=HORVU.MOREX.r3.1HG0076400.1	intron three_prime_UTR	475003853	475003953	102
ID=HORVU.MOREX.r3.1HG0076930.1	intron three_prime_UTR	476742016	476742198	184
ID=HORVU.MOREX.r3.1HG0077190.1	intron five_prime_UTR	477443270	477443887	619
ID=HORVU.MOREX.r3.1HG0077220.1	intron five_prime_UTR	477662310	477663211	903
ID=HORVU.MOREX.r3.1HG0077270.1	intron three_prime_UTR	477893647	477893725	80
ID=HORVU.MOREX.r3.1HG0077420.1	intron five_prime_UTR	478418036	478418576	542
ID=HORVU.MOREX.r3.1HG0078000.1	intron five_prime_UTR	480055065	480055784	721
ID=HORVU.MOREX.r3.1HG0078230.1	intron five_prime_UTR	480709719	480710541	824
ID=HORVU.MOREX.r3.1HG0078230.2	intron five_prime_UTR	480709719	480710689	972
ID=HORVU.MOREX.r3.1HG0078230.3	intron five_prime_UTR	480709988	480710689	703
ID=HORVU.MOREX.r3.1HG0078520.1	intron five_prime_UTR	481402751	481402912	163
ID=HORVU.MOREX.r3.1HG0078630.1	intron three_prime_UTR	481894708	481896347	1641
ID=HORVU.MOREX.r3.1HG0078900.1	intron five_prime_UTR	482268567	482269466	901
ID=HORVU.MOREX.r3.1HG0079100.1	intron five_prime_UTR	482910597	482910989	394
ID=HORVU.MOREX.r3.1HG0079660.2	intron five_prime_UTR	484402756	484402826	72
ID=HORVU.MOREX.r3.1HG0079970.1	intron five_prime_UTR	485213079	485213484	407
ID=HORVU.MOREX.r3.1HG0080140.1	intron three_prime_UTR	485524676	485524766	92
ID=HORVU.MOREX.r3.1HG0080140.2	intron three_prime_UTR	485524676	485524766	92
ID=HORVU.MOREX.r3.1HG0080510.1	intron five_prime_UTR	486297429	486300921	3494
ID=HORVU.MOREX.r3.1HG0080510.1	intron three_prime_UTR	486302998	486303573	577
ID=HORVU.MOREX.r3.1HG0080750.1	intron three_prime_UTR	486902564	486903018	456
ID=HORVU.MOREX.r3.1HG0081460.1	intron three_prime_UTR	488574470	488575264	796
ID=HORVU.MOREX.r3.1HG0082030.1	intron five_prime_UTR	489721110	489721600	492
ID=HORVU.MOREX.r3.1HG0082250.1	intron three_prime_UTR	490187557	490188772	1217
ID=HORVU.MOREX.r3.1HG0082380.1	intron five_prime_UTR	490356531	490357323	794
ID=HORVU.MOREX.r3.1HG0083600.1	intron five_prime_UTR	492716700	492716842	144
ID=HORVU.MOREX.r3.1HG0083690.1	intron three_prime_UTR	493063971	493064056	87
ID=HORVU.MOREX.r3.1HG0083690.1	intron three_prime_UTR	493064242	493064418	178
ID=HORVU.MOREX.r3.1HG0083690.1	intron three_prime_UTR	493064575	493064707	134
ID=HORVU.MOREX.r3.1HG0083690.1	intron three_prime_UTR	493064784	493064868	86
ID=HORVU.MOREX.r3.1HG0083960.1	intron five_prime_UTR	493556980	493557184	206
ID=HORVU.MOREX.r3.1HG0083960.1	intron five_prime_UTR	493557292	493558449	1159
ID=HORVU.MOREX.r3.1HG0083960.1	intron five_prime_UTR	493558505	493558613	110
ID=HORVU.MOREX.r3.1HG0084740.2	intron five_prime_UTR	494630030	494630138	110
ID=HORVU.MOREX.r3.1HG0084740.2	intron five_prime_UTR	494630577	494630667	92
ID=HORVU.MOREX.r3.1HG0084890.2	intron three_prime_UTR	494855035	494855355	322
ID=HORVU.MOREX.r3.1HG0084890.2	intron three_prime_UTR	494855562	494855671	111
ID=HORVU.MOREX.r3.1HG0085120.1	intron five_prime_UTR	495322931	495323012	83
ID=HORVU.MOREX.r3.1HG0085140.1	intron five_prime_UTR	495355587	495355826	241
ID=HORVU.MOREX.r3.1HG0086350.1	intron five_prime_UTR	497462680	497464088	1410
ID=HORVU.MOREX.r3.1HG0086590.1	intron five_prime_UTR	497934782	497935276	496
ID=HORVU.MOREX.r3.1HG0087890.1	intron three_prime_UTR	500179010	500180944	1936
ID=HORVU.MOREX.r3.1HG0087960.1	intron five_prime_UTR	500251772	500253380	1610
ID=HORVU.MOREX.r3.1HG0088310.1	intron five_prime_UTR	500733999	500734787	790
ID=HORVU.MOREX.r3.1HG0088310.1	intron five_prime_UTR	500734855	500738075	3222
ID=HORVU.MOREX.r3.1HG0088370.1	intron five_prime_UTR	500754718	500754907	191
ID=HORVU.MOREX.r3.1HG0088600.1	intron five_prime_UTR	501103157	501104571	1416
ID=HORVU.MOREX.r3.1HG0088630.1	intron three_prime_UTR	501137974	501138480	508
ID=HORVU.MOREX.r3.1HG0088990.1	intron five_prime_UTR	501912827	501912913	88
ID=HORVU.MOREX.r3.1HG0089030.1	intron five_prime_UTR	501995781	501997393	1614
ID=HORVU.MOREX.r3.1HG0089460.1	intron five_prime_UTR	503425357	503425877	522
ID=HORVU.MOREX.r3.1HG0089460.2	intron five_prime_UTR	503425596	503425877	283
ID=HORVU.MOREX.r3.1HG0089710.1	intron three_prime_UTR	503640730	503641232	504
ID=HORVU.MOREX.r3.1HG0090140.1	intron five_prime_UTR	504548482	504549105	625
ID=HORVU.MOREX.r3.1HG0090760.1	intron five_prime_UTR	505760257	505760391	136
